id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620PHIL16128,"Business Ethics",232,16128,A,4,"TR 0800-0915,  ","A Averitt",TBA,26,26,"Closed // Waitlist: 7","General Education: G3: Seeking Meaning","An examination of the moral dimensions of business activity, especially within the context of a democratic society. Topics may include social and economic justice, the nature of corporations, corporate accountability, social responsibility, the morality of hiring and firing, employee rights and duties, advertising, product safety, obligations to the environment, and international business.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15861,"Philosophy of Religion",251,15861,A,4,"MW 1400-1515,  ","A Averitt",TBA,18,17,"Available: 1 Reserved // Waitlist: 1","General Education: G3: Seeking Meaning<br><br>Reserved Seats: new first-year students - 7 (1 available)","An examination of philosophical problems and issues which commonly attend western religious belief and practice. Major topics of inquiry include the theistic conception of God, classical and contemporary arguments for and against the existence of God, the epistemic significance of religious experience, the relationship between faith and reason, and the extent to which religious belief is undermined by the findings of modern science.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15837,"Modern Philosophy: Metaphysics and Epistemology",304,15837,A,4,"MW 1530-1645,  ","C Conn",TBA,18,12,"Available: 6","Prerequisites: One course in philosophy at the 100- or 200-level","An examination of the philosophical revolution that accompanied the rise of modern science and its distinctive set of philosophical problems.  The following problems will be emphasized: the nature of knowledge and perception, the existence and nature of God, the existence of the material world, the nature of linguistic meaning, the mind-body relationship, and the nature of personal identity.  Not open for credit to students who have already received credit for PHIL 204.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15841,Metaphysics,308,15841,A,4,"TR 1500-1615,  ","J Peters",TBA,18,10,"Available: 8","Open only to students pursuing majors in philosophy; Prerequisites: One course in philosophy numbered 200 or above","This historically oriented program of reading and discussion focuses on the basic issues and fundamental problems of metaphysics. Particular attention is paid to the place of metaphysics in traditional philosophical thought and to its contemporary status and significance.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15840,"Modern Logic",312,15840,A,4,"MWF 1100-1150,  ","C Conn",TBA,18,17,"Available: 1","General Education: G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)<br><br>Reserved Seats: new first-year students - 5 (none available)","The aim of this course is to provide students with a working knowledge of modern logic through an examination of three increasingly powerful methods of representing the logical structure of ordinary language arguments.  Emphasis on developing strategies for proving validity and invalidity.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15855,Nietzsche,415,15855,A,4,"TR 1330-1445,  ","A Moser",TBA,16,16,"Closed // Waitlist: 1","Prerequisites: One course in philosophy at the 100- or 200-level","Examines selected writings from <em>The Birth of Tragedy</em> to <em>The Will to Power</em>. Emphasis is given to close reading of texts and critical evaluation of their main ideas.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHIL15870,"Philosophy of Economics",426,15870,A,4,"TR 0930-1045,  ","D Burnfin",TBA,18,8,"Available: 10","Prerequisites: One course in philosophy at the 100- or 200-level","An examination of contemporary debate on a selected topic such as ethical relativism, the relation of mind to body, or the nature of free will.",PHIL,Philosophy,PHIL,202620,"4 hours"
202620PHED16290,"Beginning Fencing",106,16290,A,0,"TR 1930-2020,  ","B Engel",TBA,12,10,"Available: 2",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16291,"Weight Training",119,16291,A,0,"TR 1100-1150,  ","T Vander Jeugdt",TBA,20,20,Closed,,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16292,"Lifetime of Fitness: Running",125,16292,A,0,"MW 1000-1050,  ","G Cathell",TBA,20,14,"Available: 6",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16293,"Lifetime of Fitness: Swimming",126,16293,A,0,"TR 1100-1200,  ","M Fino",TBA,20,18,"Available: 2",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16294,"Lifetime of Fitness: Mountain Biking",128,16294,A,0,"W 1300-1430,  ","B Austin",TBA,8,8,Closed,,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16310,"Lifetime of Fitness: Speed and Agility",136,16310,A,0,"MW 1000-1050,  ",Staff,TBA,20,7,"Available: 13",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16295,"Lifetime of Fitness: Change-Bell Ringing",138,16295,A,0,"MF 0900-0950,  ","R Gotko",TBA,6,5,"Available: 1",,"English Change Ringing is a non-competitive and non-contact team activity performed on the ring of eight bells in Breslin Tower. The ""exercise,"" as it is commonly known, is highly stimulating intellectually and mildly demanding physically. It develops mental and physical skills in the context of a communal effort. A successful student will acquire the bells handling skills necessary to begin ringing the changes.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16296,"Advanced English Change Ringing",139,16296,A,0,"TBA ,  ","M Keen",TBA,8,3,"Available: 5","Prerequisite:  PHED 138 ","Skill development to ring common English change ringing methods such as hunting, Plain Bob, Grandsire, Steadman, etc.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16337,"Stretch and Relax",170,16337,A,0,"TR 0800-0850,  ","L Khaleel",TBA,20,10,"Available: 10",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16338,"Introduction to Hatha Yoga",171,16338,A,0,"MW 0800-0850,  ","L Khaleel",TBA,20,0,"Available: 20","Physical Education Fee: $175",,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16297,Pilates,172,16297,A,0,"TR 0800-0850,  ","K Butters",TBA,15,15,Closed,"Physical Education Fee: $175","The pilates exercise program creates length, strength, and flexibility in the muscles.  It promotes body balance and helps to provide spinal support.  The program also uses mental focus to improve efficiency of movement while encouraging the control of muscles.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16320,Pickleball,176,16320,A,0,"MW 0900-0950,  ","T Pacella",TBA,22,21,"Available: 1",,"For both beginners and advanced players. No equipment is necessary for the students in order to be a part of this course. Court shoes are required.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16298,"Sport Aviation",180,16298,A,0,"M 1900-2200,  ","C Cavagnaro/ C Reynolds",TBA,10,10,Closed,"Aviation Fee: $2150","This course teaches the ground school requirements for the private pilot's license and provides instruction of basic flying skills.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16300,"Martial Arts",200,16300,A,0,"MW 1100-1150,  ","S Bates",TBA,16,13,"Available: 3",,,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16301,"Lifetime of Wellness: Reducing Stress through Meditation and Movement",231,16301,A,0,"W 1430-1600,  ","L Collins",TBA,10,10,Closed,,"Through methods of systematic cultivation of awareness of body and mind such as stretching, yoga, body-scan, attention to breathing, sitting and walking meditation, and loving-kindness meditation, this course encourages greater health and well-being. The promotion of greater awareness reduces anxiety, anger, and depression while enhancing psychological resilience, the ability to act effectively under increased short and long-term stress, and energy and enthusiasm for life. Taught in a compressed seven-week format, this course requires daily practice outside of class and student participation in one four-hour weekend class meeting.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED15303,"Alpine Mountaineering Traverse in Colorado",262,15303,A,0,"TBA ,  ","J Benson",TBA,10,9,"Available: 1","Prerequisites: Only open to students admitted to this Outing Program","A ten-day Sewanee Outdoor Program winter alpine expedition in Colorado, for which three days are devoted to acclimating hikes in the San Juan mountains;  seven days are spent snowshoeing, backpacking, and camping on a thirty-five mile traverse on the continental divide.  Requires pre-trip preparation, special instruction, weekly training runs and hikes, and additional fee.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED15304,"Marathon and Half-Marathon Runs",263,15304,A,0,"TBA ,  ","J Benson",TBA,99,55,"Available: 44",,"The Sewanee Outing Program gives instruction and facilitates twelve weeks of required training runs in preparation for either Sewanee's <em>Rocks & Roots</em> trail run (22 or 13.1 miles) or Nashville’s <em>Music City Marathon</em> (26.2 or 13.1 miles).",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED15351,"Canoeing the Rio Grande",264,15351,A,0,"TBA ,  ","J Benson",TBA,99,0,"Available: 99","Prerequisites: Only open to students admitted to this Outing Program","This seven-day Sewanee Outdoor Program expedition, in preparation for which weekly training and paddling sessions are required, involves canoeing and camping through eighty-three miles of Lower Canyons in a true wilderness setting along the Mexico-Texas border.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16302,"T'ai Chi",270,16302,A,0,"TR 1930-2030,  ","S Bates",TBA,16,13,"Available: 3","Physical Education Fee: $175",,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED15825,"Water Polo",303,15825,A,0,"R 1930-2030,  ","R Macdonald",TBA,20,20,Closed,,"This course emphasizes fundamental water polo skills (egg-­beater, passing, catching, and shooting), as well as the development of game awareness through an exploration of offensive and defensive strategies for set play, counterattack, and man-up/man‐down situations.",PHED,"Physical Education",PHED,202620,"0 hours"
202620PHED16303,"Advanced Fencing",306,16303,A,0,"TR 2030-2120,  ","B Engel",TBA,16,15,"Available: 1","Prerequisite:  PHED 106 ",,PHED,"Physical Education",PHED,202620,"0 hours"
202620PHYS16228,"General Physics II (Lab)",102,16228,A,4,"TR 0930-1045,  ","S Hancock",TBA,60,44,"Available: 16","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Prerequisite:  PHYS 101 ","This broad study of classical and modern physics includes all major fields. The mathematical description utilizes geometry, trigonometry, algebra and calculus. Lectures: three hours; laboratory, three hours.",PHYS,"Physics and Astronomy",PHYS,202620,"4 hours"
202620PHYS16229,"General Physics II (Lab)",102,16229,L1,0,"M 1300-1630,  ","S Hancock",TBA,20,20,"Closed // Waitlist: 0","Prerequisite:  PHYS 101 ","This broad study of classical and modern physics includes all major fields. The mathematical description utilizes geometry, trigonometry, algebra and calculus. Lectures: three hours; laboratory, three hours.",PHYS,"Physics and Astronomy",PHYS,202620,"0 hours"
202620PHYS16230,"General Physics II (Lab)",102,16230,L2,0,"R 1330-1700,  ","S Hancock",TBA,20,20,"Closed // Waitlist: 3","Prerequisite:  PHYS 101 ","This broad study of classical and modern physics includes all major fields. The mathematical description utilizes geometry, trigonometry, algebra and calculus. Lectures: three hours; laboratory, three hours.",PHYS,"Physics and Astronomy",PHYS,202620,"0 hours"
202620PHYS16342,"General Physics II (Lab)",102,16342,L3,0,"T 1330-1700,  ","S Hancock",TBA,20,4,"Available: 16","Prerequisite:  PHYS 101 ","This broad study of classical and modern physics includes all major fields. The mathematical description utilizes geometry, trigonometry, algebra and calculus. Lectures: three hours; laboratory, three hours.",PHYS,"Physics and Astronomy",PHYS,202620,"0 hours"
202620PHYS16130,"Electric and Magnetic Interactions (Lab)",104,16130,A,4,"MWF 1100-1250,  ","R Tung",TBA,20,7,"Available: 13","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science; Open only to new first-year students; Prerequisite:  PHYS 103 ","This course deals with electric and magnetic fields. The main goal of this course, which is formatted with an integrated lab-lecture (studio) approach, is to have the students engage in a process central to science-the attempt to model a broad range of physical phenomena using a small set of powerful fundamental principles. The course is designed for engineering and science students. The course counts in fulfillment of the general distribution requirement for a laboratory science course. The course is not open for credit to students who have earned credit for PHYS 102.",PHYS,"Physics and Astronomy",PHYS,202620,"4 hours"
202620PHYS16231,Mechanics,303,16231,A,4,"TR 1100-1215,  ","R Tung",TBA,16,4,"Available: 12",,"A required course for physics majors and most engineering students. Mathematical methods are emphasized. Lecture, three hours.",PHYS,"Physics and Astronomy",PHYS,202620,"4 hours"
202620PHYS16232,"Advanced Laboratory",305,16232,A,2,"W 1300-1630,  ","B Ramkorun",TBA,16,2,"Available: 14","General Education: GMWI: Major Writing Intensive<br><br>Pre- or Corequisite:  PHYS 203 ","This course offers an introduction to the theory and practice of experimental physics, with an emphasis on modern experiments and techniques. Experimental topics can include spectroscopy from gamma energies into the infrared, NMR, visible and infrared optics, holography and diffractive optics, scanning electron microscopy, and advanced electronics with computer interfacing. Some experiments are performed offsite to use instruments not available on campus. Programming languages such as LabVIEW, MatLab, and Mathematica are used. Attendance at departmental seminars is required. This course can be repeated once for credit.",PHYS,"Physics and Astronomy",PHYS,202620,"2 hours"
202620PHYS16233,"Junior Seminar",312,16233,A,2,"T 1330-1600,  ","B Ramkorun",TBA,16,2,"Available: 14",,"A series of lectures by faculty, students, and invited speakers. Every student is expected to present at least one talk on a topic of his or her choice in physics. The public is invited.",PHYS,"Physics and Astronomy",PHYS,202620,"2 hours"
202620PHYS16262,"Plasma Science and Engineering",350,16262,A,4,"MWF 0900-0950,  ","B Ramkorun",TBA,16,5,"Available: 11","For a detailed description of this Special Topics Course: <a href=""https://registrar.sewanee.edu/students/topics/""> https://registrar.sewanee.edu/students/topics</a>","This course focuses on special topics in the Physics not already covered in existing courses in the program. This course may be repeated for credit when the topic differs",PHYS,"Physics and Astronomy",PHYS,202620,"4 hours"
202620PHYS16234,"Senior Seminar",412,16234,A,2,"T 1330-1600,  ","B Ramkorun",TBA,16,2,"Available: 14","Prerequisite:  PHYS 312 ","A series of lectures by faculty, students and invited speakers. Every student is expected to present at least one talk on a topic of his or her choice in physics. The public is invited.",PHYS,"Physics and Astronomy",PHYS,202620,"2 hours"
202620POLS16254,"American Government and Politics",101,16254,A,4,"TR 1330-1445,  ","C Peterson",TBA,26,25,"Available: 1 Reserved","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (1 available)","A study of the United States federal government.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16259,"American Government and Politics",101,16259,B,4,"TR 1100-1215,  ","E Riley",TBA,26,26,"Closed // Waitlist: 2","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (none available)","A study of the United States federal government.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16249,"Introduction to Political Theory",105,16249,A,4,"MW 1530-1645,  ","M Bahar Sahin",TBA,26,26,"Closed // Waitlist: 1","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 10 (none available)","This course will examine the ways in which the political theories that have shaped the modern world have addressed perennial questions of politics-such as the reconciliation of individual and society; the meaning of justice, equality, and power. Theories to be considered include liberalism, socialism, conservatism, fascism, communitarianism.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16245,"World Politics",150,16245,A,4,"MWF 0900-0950,  ","R Manacsa",TBA,26,26,"Closed // Waitlist: 5","General Education: G4: Exploring Past and Present<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (none available)","An introduction to the study of international relations concentrating on perspectives and policies of major countries, principal institutions, international law and international organization, and selected topics-for example, arms races and arms control, economic and political integration, disparities of income, problems of food and population, and human rights. Course requirements may include simulation.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16255,"The American Congress",204,16255,A,4,"TR 1330-1445,  ","E Riley",TBA,26,26,"Closed // Waitlist: 4",,"A study of the institution and processes of the American Congress, including its design and development over time. This course studies Congress by 3 approaches—Congress and its constituents, Congress and its members, Congress and the American political system—with special attention to its representation and law-making functions.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16251,"Immigration, Politics, and Identity",209,16251,A,4,"TR 0800-0915,  ","M Dragojevic",TBA,26,26,"Closed // Waitlist: 1","General Education: G4: Exploring Past and Present,G7: Encountering Perspectives<br><br>Reserved Seats: new first-year students - 10 (none available)","This course examines circumstances that facilitate or hinder the political, social, and economic incorporation of immigrants.  In addition to reviewing early twentieth-century sociological theories of immigration, the course analyzes contemporary research on immigration from the standpoint of political science and related disciplines.  While focused primarily on explaining patterns by which immigrants are incorporated in the United States and Europe, it also compares cases from Latin America, Eurasia, the Middle East, and other regions in relation to shared or dissimilar immigration policies, levels of economic development, and demographic compositions.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16252,"Immigration, Politics, and Identity",209,16252,B,4,"TR 1500-1615,  ","M Dragojevic",TBA,26,25,"Available: 1 Reserved // Waitlist: 6","General Education: G4: Exploring Past and Present,G7: Encountering Perspectives<br><br>Reserved Seats: new first-year students - 10 (1 available)","This course examines circumstances that facilitate or hinder the political, social, and economic incorporation of immigrants.  In addition to reviewing early twentieth-century sociological theories of immigration, the course analyzes contemporary research on immigration from the standpoint of political science and related disciplines.  While focused primarily on explaining patterns by which immigrants are incorporated in the United States and Europe, it also compares cases from Latin America, Eurasia, the Middle East, and other regions in relation to shared or dissimilar immigration policies, levels of economic development, and demographic compositions.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16246,"International Conflict",220,16246,A,4,"MWF 1100-1150,  ","R Manacsa",TBA,26,26,"Closed // Waitlist: 16","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","This course examines the processes, causes, and consequences of interstate war and internationalized intrastate conflicts—from a theoretical as well as an empirical perspective.  It identifies the key variables, causal paths, and conditions under which conflicts begin, intensify, and terminate.  The study is organized and conducted at various levels of analysis, ranging from individual and domestic to interstate and global.  The course also considers how theoretical explanations and empirical findings can inform the selection of foreign policy instruments to resolve contemporary armed international conflicts.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16250,"Introduction to Public Policy",223,16250,A,4,"MW 1530-1645,  ","P Gauding",TBA,26,26,"Closed // Waitlist: 0","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 6 (none available)","Students are introduced to foundational theories of public policy, gaining valuable insight into ""who gets what, when, and how"" in the political process. Through a series of case studies in environmental, social welfare, criminal justice, and health policy, students are asked to apply and critically evaluate policy problems and solutions, given existing public policy theories.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16247,"The Politics of the Modern Middle East and North Africa",228,16247,A,4,"MW 1400-1515,  ","M Bahar Sahin",TBA,26,23,"Available: 3","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 6 (1 available); Prerequisite:  POLS 103  or  POLS 150  ","An introduction to the politics of the modern Middle East and North Africa that explores topics such as diversity of political regimes; state-society relations; religious, ethnic, and territorial conflict; political economy; the transition to nation-states; and regional social movements. The course utilizes a theoretical and comparative approach but also considers in detail the specific cases of Iraq, Syria, Turkey, Egypt, Algeria, Israel-Palestine, and Iran.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16258,"Politics of Central America and the Caribbean",311,16258,A,4,"W 1400-1700,  ","M Dragojevic",TBA,20,19,"Closed // Waitlist: 2","Not open to new first-year students","An intensive study of political life in selected countries in the region, including both domestic and foreign influences and policies. Substantial attention is given to United States relations with the region.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16277,"Environmental Politics and Policy",313,16277,A,4,"MW 1400-1515,  ","P Gauding",TBA,20,17,"Available: 3","Not open to new first-year students; Prerequisite:  POLS 101  or  POLS 223  ","The course explores the ideas that influence environmental thought, examines various environmental problems and suggested solutions, and critically evaluates the role that political institutions play in creating and enforcing environmental policy. Specific topics include environmental justice, environmental federalism, environmental health, and regulatory behavior. Not open for credit to students who have completed ENST 334.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16261,"Global Health Governance",321,16261,A,4,"TR 1500-1615,  ","A Patterson",TBA,20,19,"Available: 1","Not open to new first-year students","Trade, migration, and widespread travel have transformed population health from a domestic to an international issue, one in which state cooperation is increasingly necessary.  Investigating the role of international organizations, the media, advocacy groups, and individuals, this course questions how international cooperation can facilitate the promotion and protection of health.  To do so, it considers a variety of theoretical approaches including the securitization of health and health as a human right.  It also examines such issues as smallpox eradication, tobacco control, AIDS treatment, and bioterrorism agreements.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16253,"Constitutional Law: Civil Liberties",337,16253,A,4,"TR 0930-1045,  ","A Hatcher",TBA,21,21,"Closed // Waitlist: 4","Not open to new first-year students","This course examines Supreme Court cases related to the Bill of Rights by situating cases within varying theories of constitutional interpretation, and by assessing the socio-political implications of those decisions.  Civil liberties are protections of individual liberties against governmental intrusion and include First Amendment freedoms of speech, press, religion, and association;  Second Amendment liberty of arms;  Fourth and Ninth Amendment protections of privacy;  and Eighth Amendment protections against ""cruel and unusual punishment.""  The course emphasizes, above all, the political role of the judiciary.  This course may not be taken by students who have taken POLS 332.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16257,"Archival Research Methods",374,16257,A,4,"MW 1530-1645,  ","C Cerja",TBA,20,20,"Closed // Waitlist: 0","General Education: G7: Encountering Perspectives","This course introduces the essential concepts, methods, and politics of archival research in academia and applies them to the critical understanding of Black and Indigenous voices from Sewanee’s domain. Course content will feature readings on Black and Indigenous archival research practices, the role of digital archival practices, and Black and Indigenous life in the Southeastern United States. Ultimately, students will examine the dominant narratives that exist about Sewanee while utilizing the numerous archives on campus to uncover how we can tell multiple stories about Sewanee’s past and present.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16256,"Immigration Law in Action",378,16256,A,4,"TR 1330-1445,  ","A Colbert",TBA,10,10,"Closed // Waitlist: 0","Prerequisite:  POLS 209  or  POLS 336  ","Students in this course participate in the legal representation of immigrants seeking benefits from U.S. Citizenship and Immigration Services and complete readings and written assignments providing related academic content and context. Through direct case work and class seminars, students are prepared to think critically about the immigration system’s structures and procedures and the immigration attorney’s relationship to the system; they gain substantive knowledge of immigration laws and policies; and they develop basic lawyering skills.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16280,"American Voting Behavior",405,16280,A,4,"TR 1100-1215,  ","C Peterson",TBA,15,12,"Available: 3","General Education: GMWI: Major Writing Intensive","This course exposes students to essential theories on American voting behavior developed by leading political scientists. At the end of the course, students will be equipped to contribute competently to academic discussions on the topic.",POLS,Politics,WMST,202620,"4 hours"
202620POLS16260,"Special Topics in Politics",439,16260,A,4,"R 1330-1600,  ","M Bahar Sahin",TBA,15,10,"Available: 5","General Education: GMWI: Major Writing Intensive","Study of a variable topic of special interest pertaining to politics. This course may be repeated for credit when the topic differs.",POLS,Politics,WMST,202620,"4 hours"
202620PSYC16208,"Principles of Psychology",101,16208,A,4,"MWF 0900-0950,  ","M Falikman",TBA,22,25,"Closed // Waitlist: 3","Open only to first-year students and sophomores; Reserved Seats: new first-year students - 10 (none available)","An intensive examination of key areas, approaches, theories, and research methodology in psychology. This non-laboratory course is designed to provide a strong foundation for students intending to major or minor in psychology.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16209,"Principles of Psychology",101,16209,B,4,"MWF 1000-1050,  ","A Bardi",TBA,22,25,"Closed // Waitlist: 14","Open only to first-year students and sophomores; Reserved Seats: new first-year students - 10 (none available)","An intensive examination of key areas, approaches, theories, and research methodology in psychology. This non-laboratory course is designed to provide a strong foundation for students intending to major or minor in psychology.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16335,"Principles of Psychology",101,16335,C,4,"TR 0800-0915,  ","C Silver",TBA,22,20,"Available: 2","Open only to first-year students and sophomores","An intensive examination of key areas, approaches, theories, and research methodology in psychology. This non-laboratory course is designed to provide a strong foundation for students intending to major or minor in psychology.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16210,"Social Change & the Environment",190,16210,A,4,"MW 1400-1515,  ","K Morgan",TBA,26,26,"Closed // Waitlist: 4","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Reserved Seats: new first-year students - 13 (none available); Prerequisites: Not open for credit to students who have received credit for  PSYC 100, PSYC 101, or for a 100-level psychology course  taken at another university. This course may not be used to satisfy requirements for the major or minor in Psychology; For a detailed description of this Special Topics Course: <a href=""https://registrar.sewanee.edu/students/topics/""> https://registrar.sewanee.edu/students/topics</a>","An introductory course focusing on a topic or issue in psychology, designed for students who do not plan to pursue psychology as a major/minor. This course may be repeated for credit when the topic differs.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16227,"Drugs, Brain & Society",190,16227,B,4,"MWF 1000-1050,  ","K Cammack",TBA,26,26,"Closed // Waitlist: 13","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Reserved Seats: new first-year students - 13 (none available); Prerequisites: Not open for credit to students who have received credit for  PSYC 100, PSYC 101, or for a 100-level psychology course  taken at another university. This course may not be used to satisfy requirements for the major or minor in Psychology; For a detailed description of this Special Topics Course: <a href=""https://registrar.sewanee.edu/students/topics/""> https://registrar.sewanee.edu/students/topics</a>","An introductory course focusing on a topic or issue in psychology, designed for students who do not plan to pursue psychology as a major/minor. This course may be repeated for credit when the topic differs.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16226,"Survey of Psychology",190,16226,C,4,"TR 0800-0915,  ","L Mendez",TBA,26,26,"Closed // Waitlist: 3","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Reserved Seats: new first-year students - 13 (none available); Prerequisites: Not open for credit to students who have received credit for  PSYC 100, PSYC 101, or for a 100-level psychology course  taken at another university. This course may not be used to satisfy requirements for the major or minor in Psychology; For a detailed description of this Special Topics Course: <a href=""https://registrar.sewanee.edu/students/topics/""> https://registrar.sewanee.edu/students/topics</a>","An introductory course focusing on a topic or issue in psychology, designed for students who do not plan to pursue psychology as a major/minor. This course may be repeated for credit when the topic differs.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16211,"Clinical Psychology",202,16211,A,4,"MWF 0800-0850,  ","G Heatherly",TBA,26,26,"Closed // Waitlist: 7","Prerequisite:  PSYC 100  or  PSYC 101  ","A study of clinical psychology from a scientist-practitioner perspective, including DSM diagnostic criteria, assessment measures and strategies, treatment modalities, case  studies, and ethical issues. Major theoretical paradigms and research on etiology, diagnosis, and treatment of mental illness are presented and discussed.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16212,"Social Psychology",203,16212,A,4,"TR 0930-1045,  ","L Mendez",TBA,26,26,"Closed // Waitlist: 8","General Education: G5: Observing-Experimenting-Modeling<br><br>Prerequisite:  PSYC 100  or  PSYC 101  ","This course explores how social dynamics shape individuals' thoughts, emotions, and behaviors within various social contexts. Students will explore key theories and empirical research on topics, such as interpersonal attraction, attitude change, group behavior, conformity, prejudice, and altruism. Emphasis will be placed on understanding the ways in which social influences impact decision making, perception, and interactions, and applying social psychological principles to real world situations. The course also provides a critical examination of the research methods used in social psychology, helping students evaluate the strengths and limitations of different approaches.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16336,"Industrial-Organizational Psychology",206,16336,A,4,"TR 0930-1045,  ","C Silver",TBA,26,18,"Available: 8","Prerequisites: PSYC 100 or 101 or junior standing","As an introduction to the field of industrial-organizational psychology, this course examines the application of psychological theories and research to workplace issues facing individuals, teams, and organizations. Both industrial and organizational psychology will be explored to reveal the value that psychological principles and methods bring to individuals, businesses, and society. Major topics include performance appraisal, employee selection, training, motivation, stress, and leadership.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16213,"Cognitive Psychology",208,16213,A,4,"MW 1400-1515,  ","M Falikman",TBA,26,26,"Closed // Waitlist: 8","General Education: G5: Observing-Experimenting-Modeling<br><br>Prerequisite:  PSYC 100  or  PSYC 101  ","An introduction to the study of cognitive processes such as attention, memory, language, and reasoning.  Students consider empirical findings from a variety of methodologies as well as the methodologies themselves.  Broader issues such as unconscious processes and cultural differences in cognition are also examined in this context. Students are encouraged to discover applications of findings in cognitive psychology to other areas of psychology, other disciplines, and their everyday lives.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16214,"Comparative Sexual Behavior",213,16214,A,4,"TR 0930-1045,  ","T Fisher",TBA,26,25,"Closed // Waitlist: 6","General Education: G7: Encountering Perspectives<br><br>Prerequisites: PSYC 100 or 101 or junior standing","A survey and critical evaluation of research investigating individual, social, psychological, and cultural factors in sexual behavior, with some attention to the biological underpinnings of sexuality, along with comparison and contrast across individuals, cultures, and species. Common topics include sex research methodology, gender, sexual orientation, changes across the lifespan, paraphilias, and non-human sexual behavior. Readings include selections from works that have changed understanding of sexual behavior.",PSYC,Psychology,PSYC,202620,"4 hours"
